Id,Score
714814,4.0
502614,4.0
1587579,4.0
1075205,4.0
1054485,4.0
1103435,4.0
1473319,4.0
1608740,4.0
1051594,4.0
546779,4.0
840440,4.0
532218,4.0
1032104,4.0
192314,4.0
259228,4.0
20368,4.0
1303566,4.0
1145666,4.0
363693,4.0
1424143,4.0
5455,4.0
250233,4.0
519449,4.0
1460424,4.0
1182356,4.0
759243,4.0
944780,4.0
1446683,4.0
1374719,4.0
265794,4.0
397972,4.0
417608,4.0
566231,4.0
1696868,4.0
342657,4.0
1346395,4.0
689448,4.0
1397039,4.0
78522,4.0
613061,4.0
753475,4.0
550732,4.0
1193629,4.0
425076,4.0
348138,4.0
1647053,4.0
1473352,4.0
145667,4.0
1194617,4.0
1414850,4.0
1008847,4.0
358304,4.0
8667,4.0
677002,4.0
798880,4.0
1121128,4.0
1212480,4.0
1635903,4.0
957076,4.0
1028619,4.0
1167670,4.0
615481,4.0
1213191,4.0
1410548,4.0
322502,4.0
282451,4.0
384735,4.0
531663,4.0
602510,4.0
1302428,4.0
1397799,4.0
660254,4.0
664051,4.0
388017,4.0
97468,4.0
1225587,4.0
217194,4.0
1606813,4.0
1134001,4.0
453038,4.0
1633101,4.0
1120111,4.0
1278748,4.0
589260,4.0
1316661,4.0
1012782,4.0
1560518,4.0
1417225,4.0
606095,4.0
180735,4.0
502095,4.0
1145702,4.0
702210,4.0
1251703,4.0
880403,4.0
1573940,4.0
750599,4.0
1613050,4.0
997578,4.0
1613009,4.0
1219438,4.0
423618,4.0
851648,4.0
986981,4.0
1503070,4.0
49620,4.0
1679652,4.0
780979,4.0
1629448,4.0
1470281,4.0
393377,4.0
378657,4.0
181348,4.0
427746,4.0
350580,4.0
533162,4.0
364664,4.0
1536642,4.0
1100037,4.0
998555,4.0
1054305,4.0
109950,4.0
690288,4.0
1087580,4.0
1344867,4.0
332739,4.0
180237,4.0
1174744,4.0
1404698,4.0
1564940,4.0
1339984,4.0
466431,4.0
1665253,4.0
852294,4.0
951708,4.0
1264734,4.0
571678,4.0
1408753,4.0
1215596,4.0
1653843,4.0
615038,4.0
1591378,4.0
402135,4.0
557761,4.0
1390335,4.0
212690,4.0
1073695,4.0
991976,4.0
351894,4.0
1664937,4.0
282696,4.0
815530,4.0
1272135,4.0
835907,4.0
678546,4.0
1468176,4.0
391944,4.0
427705,4.0
54339,4.0
1166500,4.0
1614507,4.0
1114087,4.0
513897,4.0
1157731,4.0
70514,4.0
49834,4.0
811945,4.0
867204,4.0
133310,4.0
794068,4.0
831416,4.0
403600,4.0
532116,4.0
316052,4.0
432783,4.0
731448,4.0
1408981,4.0
1281063,4.0
705031,4.0
821824,4.0
1270528,4.0
545965,4.0
836211,4.0
1625980,4.0
345411,4.0
1025912,4.0
580640,4.0
1078054,4.0
1250339,4.0
1364831,4.0
1257548,4.0
272680,4.0
1382935,4.0
681603,4.0
721157,4.0
1195204,4.0
692736,4.0
29913,4.0
1055498,4.0
1285933,4.0
1198017,4.0
1292016,4.0
700202,4.0
795747,4.0
561714,4.0
278450,4.0
1662821,4.0
241949,4.0
268876,4.0
705798,4.0
612179,4.0
1000598,4.0
1124328,4.0
1541270,4.0
890186,4.0
76607,4.0
894341,4.0
230966,4.0
357621,4.0
325445,4.0
890360,4.0
1167479,4.0
1624382,4.0
1609136,4.0
568827,4.0
593923,4.0
221845,4.0
868738,4.0
1569382,4.0
1305922,4.0
99541,4.0
630465,4.0
93982,4.0
471357,4.0
80073,4.0
387751,4.0
465576,4.0
1193717,4.0
767208,4.0
1005286,4.0
47556,4.0
412140,4.0
650759,4.0
46580,4.0
409900,4.0
304696,4.0
1025345,4.0
226276,4.0
786134,4.0
573137,4.0
622593,4.0
641458,4.0
1077807,4.0
16179,4.0
706191,4.0
1351066,4.0
1020586,4.0
933882,4.0
1304862,4.0
1376296,4.0
57673,4.0
469573,4.0
863013,4.0
402077,4.0
1477339,4.0
976286,4.0
1529994,4.0
1443213,4.0
790048,4.0
1208664,4.0
315838,4.0
942978,4.0
1243464,4.0
723444,4.0
1484255,4.0
250000,4.0
1636426,4.0
1031117,4.0
7352,4.0
624636,4.0
1104887,4.0
160822,4.0
745955,4.0
659905,4.0
1083491,4.0
758752,4.0
441918,4.0
1259273,4.0
182903,4.0
394358,4.0
1341280,4.0
154110,4.0
603668,4.0
935909,4.0
185927,4.0
1090753,4.0
898623,4.0
1086927,4.0
1630566,4.0
1037332,4.0
1414587,4.0
828930,4.0
932886,4.0
733299,4.0
830276,4.0
643133,4.0
1421453,4.0
550103,4.0
146283,4.0
609270,4.0
1604562,4.0
1441048,4.0
1048326,4.0
268112,4.0
282950,4.0
1194712,4.0
501264,4.0
373366,4.0
1192059,4.0
1576134,4.0
1392283,4.0
1495574,4.0
57804,4.0
1377075,4.0
1633771,4.0
1196841,4.0
1189108,4.0
582979,4.0
209598,4.0
1338627,4.0
1092869,4.0
468766,4.0
1436519,4.0
1137209,4.0
899469,4.0
1598035,4.0
621502,4.0
1529072,4.0
1540911,4.0
853333,4.0
924100,4.0
277083,4.0
1360034,4.0
367878,4.0
95607,4.0
1511384,4.0
482569,4.0
1253772,4.0
1638095,4.0
1200,4.0
168261,4.0
948967,4.0
900024,4.0
580977,4.0
559392,4.0
737837,4.0
1556265,4.0
760700,4.0
218458,4.0
321034,4.0
1305202,4.0
989566,4.0
954146,4.0
1042283,4.0
68279,4.0
713262,4.0
1408461,4.0
420755,4.0
309310,4.0
184445,4.0
1663802,4.0
1366626,4.0
216357,4.0
539049,4.0
816737,4.0
416983,4.0
253582,4.0
1186454,4.0
553477,4.0
1152286,4.0
1578905,4.0
1228197,4.0
589587,4.0
1209137,4.0
799708,4.0
543453,4.0
1464316,4.0
736204,4.0
815596,4.0
459691,4.0
959296,4.0
276905,4.0
1139114,4.0
36095,4.0
311942,4.0
243114,4.0
1212917,4.0
678890,4.0
784839,4.0
1436750,4.0
371548,4.0
907562,4.0
757464,4.0
1259527,4.0
1134250,4.0
153964,4.0
1321956,4.0
800367,4.0
9848,4.0
934765,4.0
654301,4.0
911489,4.0
1466184,4.0
1492179,4.0
69626,4.0
1551283,4.0
1257286,4.0
1393525,4.0
185770,4.0
1018988,4.0
1636551,4.0
699459,4.0
1379880,4.0
704793,4.0
1565900,4.0
1093430,4.0
1062281,4.0
44622,4.0
562651,4.0
409210,4.0
811717,4.0
975399,4.0
783108,4.0
339497,4.0
742070,4.0
1577643,4.0
721796,4.0
417818,4.0
1305245,4.0
1242529,4.0
734828,4.0
1622936,4.0
453367,4.0
30315,4.0
348644,4.0
922992,4.0
1106256,4.0
127068,4.0
1424459,4.0
646589,4.0
1622155,4.0
928756,4.0
1308353,4.0
1251821,4.0
1141488,4.0
697264,4.0
1102162,4.0
1100154,4.0
455252,4.0
104354,4.0
1545141,4.0
806516,4.0
1672532,4.0
888418,4.0
798406,4.0
388994,4.0
1545090,4.0
1643802,4.0
1622585,4.0
1134321,4.0
1246989,4.0
438373,4.0
1314182,4.0
685956,4.0
614300,4.0
611399,4.0
1619308,4.0
1435395,4.0
1352959,4.0
1231301,4.0
934022,4.0
53830,4.0
812717,4.0
708327,4.0
546524,4.0
751790,4.0
8355,4.0
1057891,4.0
288977,4.0
1123900,4.0
729508,4.0
441417,4.0
221112,4.0
640022,4.0
839295,4.0
1228735,4.0
1514735,4.0
1164307,4.0
1241011,4.0
777878,4.0
1257790,4.0
394448,4.0
122937,4.0
1161224,4.0
1348092,4.0
1004828,4.0
305780,4.0
1301233,4.0
422602,4.0
158223,4.0
1414463,4.0
693573,4.0
302587,4.0
1426772,4.0
745182,4.0
1547447,4.0
1657084,4.0
923912,4.0
1608175,4.0
1443051,4.0
1323974,4.0
1020896,4.0
1463608,4.0
1136737,4.0
1618685,4.0
1104139,4.0
1199786,4.0
1534760,4.0
1423558,4.0
1374417,4.0
1056744,4.0
306286,4.0
1437236,4.0
1537128,4.0
960341,4.0
1627825,4.0
1073624,4.0
852191,4.0
1580258,4.0
433538,4.0
522376,4.0
535871,4.0
1123015,4.0
334797,4.0
1111111,4.0
270928,4.0
1160996,4.0
1280313,4.0
611689,4.0
637310,4.0
459918,4.0
686510,4.0
542170,4.0
419262,4.0
1626889,4.0
843952,4.0
970987,4.0
1063306,4.0
1634438,4.0
133177,4.0
125067,4.0
248811,4.0
1349762,4.0
70445,4.0
1469487,4.0
1373297,4.0
627836,4.0
1260707,4.0
821601,4.0
1648961,4.0
142842,4.0
288024,4.0
637371,4.0
195724,4.0
380800,4.0
1565563,4.0
1617980,4.0
327653,4.0
1685903,4.0
370467,4.0
1504394,4.0
1038162,4.0
1397764,4.0
204248,4.0
1433863,4.0
1193306,4.0
122229,4.0
406690,4.0
1295029,4.0
453748,4.0
192198,4.0
408732,4.0
540944,4.0
199205,4.0
791462,4.0
1584604,4.0
1443009,4.0
690330,4.0
698120,4.0
1665281,4.0
1467529,4.0
1381881,4.0
591846,4.0
193139,4.0
15675,4.0
1181886,4.0
110568,4.0
1529022,4.0
175365,4.0
644461,4.0
1129013,4.0
1329590,4.0
489981,4.0
237739,4.0
1301074,4.0
1227479,4.0
1572165,4.0
69250,4.0
863033,4.0
1608839,4.0
1652708,4.0
1020218,4.0
1484553,4.0
549035,4.0
870886,4.0
267988,4.0
434400,4.0
1101929,4.0
1473713,4.0
323789,4.0
1056537,4.0
681843,4.0
585273,4.0
968765,4.0
1340314,4.0
1270133,4.0
1692081,4.0
766289,4.0
298350,4.0
1430311,4.0
1338239,4.0
853009,4.0
700744,4.0
1377982,4.0
844497,4.0
755920,4.0
1380251,4.0
1098463,4.0
843560,4.0
354442,4.0
1080129,4.0
413365,4.0
868940,4.0
544190,4.0
497200,4.0
1465281,4.0
1239938,4.0
1182933,4.0
1654688,4.0
1108816,4.0
174304,4.0
700068,4.0
46867,4.0
1664074,4.0
472219,4.0
746172,4.0
1694365,4.0
1047117,4.0
463337,4.0
1163221,4.0
822169,4.0
369840,4.0
1641294,4.0
933839,4.0
154004,4.0
1090191,4.0
480654,4.0
1683648,4.0
338060,4.0
724596,4.0
1663789,4.0
1191979,4.0
652145,4.0
201375,4.0
1252633,4.0
1051515,4.0
1207740,4.0
1168376,4.0
690493,4.0
126033,4.0
547816,4.0
909901,4.0
953136,4.0
648147,4.0
175620,4.0
1033236,4.0
1341669,4.0
1223301,4.0
1402527,4.0
1692415,4.0
424883,4.0
1541325,4.0
649705,4.0
43091,4.0
1193464,4.0
999173,4.0
533861,4.0
1196658,4.0
980433,4.0
459527,4.0
1616447,4.0
859531,4.0
364585,4.0
358539,4.0
1040384,4.0
1615514,4.0
1086396,4.0
987782,4.0
903258,4.0
645020,4.0
1493773,4.0
1306190,4.0
680940,4.0
513057,4.0
567263,4.0
116444,4.0
1548767,4.0
1432092,4.0
505247,4.0
491422,4.0
689240,4.0
813386,4.0
172444,4.0
1285853,4.0
1375799,4.0
1116197,4.0
1651446,4.0
257114,4.0
476566,4.0
675616,4.0
779585,4.0
334695,4.0
561911,4.0
1492364,4.0
724880,4.0
350609,4.0
1090550,4.0
1514793,4.0
952663,4.0
1147659,4.0
1338905,4.0
25682,4.0
1451279,4.0
846579,4.0
594200,4.0
343115,4.0
1624769,4.0
958322,4.0
433293,4.0
1393800,4.0
60168,4.0
354478,4.0
412583,4.0
110173,4.0
1176920,4.0
894226,4.0
495026,4.0
67539,4.0
1413779,4.0
728527,4.0
579404,4.0
422166,4.0
991727,4.0
1176394,4.0
349987,4.0
1044076,4.0
1533032,4.0
1415592,4.0
1541022,4.0
963228,4.0
27033,4.0
331095,4.0
1154641,4.0
1108200,4.0
326520,4.0
577444,4.0
505289,4.0
978887,4.0
344399,4.0
1445743,4.0
1496273,4.0
1481504,4.0
9213,4.0
761315,4.0
1449761,4.0
907509,4.0
205734,4.0
698691,4.0
487541,4.0
634360,4.0
727663,4.0
1570775,4.0
1600885,4.0
49332,4.0
1065070,4.0
1597773,4.0
1024488,4.0
399063,4.0
845974,4.0
620730,4.0
636325,4.0
602610,4.0
321395,4.0
153099,4.0
570170,4.0
692381,4.0
298509,4.0
1616132,4.0
37531,4.0
1333372,4.0
987675,4.0
1153249,4.0
734892,4.0
1482522,4.0
941512,4.0
1415799,4.0
1225148,4.0
374579,4.0
1283026,4.0
701957,4.0
66429,4.0
646666,4.0
523627,4.0
638895,4.0
1150868,4.0
1683208,4.0
1007895,4.0
1175810,4.0
402423,4.0
633046,4.0
1502102,4.0
1560220,4.0
145865,4.0
1641141,4.0
986903,4.0
938676,4.0
106547,4.0
1615136,4.0
603712,4.0
549712,4.0
1318136,4.0
185481,4.0
248806,4.0
91498,4.0
649026,4.0
1579645,4.0
12364,4.0
67373,4.0
481901,4.0
597664,4.0
1638487,4.0
184828,4.0
1339346,4.0
1687970,4.0
1001174,4.0
606552,4.0
913537,4.0
739530,4.0
1127249,4.0
1624306,4.0
175740,4.0
113062,4.0
891810,4.0
1141408,4.0
712948,4.0
596085,4.0
1249635,4.0
109479,4.0
127878,4.0
739413,4.0
1002571,4.0
256289,4.0
962053,4.0
610923,4.0
1573887,4.0
1008254,4.0
1343203,4.0
1465976,4.0
1555035,4.0
161788,4.0
310251,4.0
1523005,4.0
1380141,4.0
1606488,4.0
1422231,4.0
335284,4.0
26949,4.0
421958,4.0
763194,4.0
1175913,4.0
1673896,4.0
362073,4.0
701759,4.0
680073,4.0
63062,4.0
859289,4.0
720035,4.0
110400,4.0
369610,4.0
1298447,4.0
42363,4.0
513022,4.0
1020944,4.0
217045,4.0
1252834,4.0
246160,4.0
850376,4.0
1148898,4.0
1499549,4.0
1206544,4.0
594775,4.0
1304657,4.0
1266347,4.0
1074614,4.0
107856,4.0
1291187,4.0
228620,4.0
198807,4.0
1145968,4.0
1570909,4.0
899238,4.0
1695749,4.0
39605,4.0
453117,4.0
239440,4.0
1415076,4.0
511477,4.0
215201,4.0
1526204,4.0
151388,4.0
500068,4.0
643587,4.0
969017,4.0
1326341,4.0
1018304,4.0
1433454,4.0
667074,4.0
499533,4.0
491821,4.0
479677,4.0
1452605,4.0
1483388,4.0
36577,4.0
575624,4.0
728157,4.0
1316654,4.0
1036587,4.0
385489,4.0
124040,4.0
1296821,4.0
978525,4.0
265988,4.0
1229381,4.0
698945,4.0
9830,4.0
850528,4.0
900502,4.0
684841,4.0
1374211,4.0
380298,4.0
600050,4.0
1327240,4.0
974218,4.0
1636302,4.0
1662991,4.0
755175,4.0
992030,4.0
1203703,4.0
278550,4.0
597976,4.0
121695,4.0
806020,4.0
1274375,4.0
314316,4.0
1161341,4.0
1483218,4.0
1194129,4.0
200764,4.0
1208512,4.0
765048,4.0
1143606,4.0
147236,4.0
1110875,4.0
856080,4.0
96744,4.0
514266,4.0
1380674,4.0
353650,4.0
204339,4.0
670308,4.0
16169,4.0
1128713,4.0
1065069,4.0
330251,4.0
464400,4.0
886425,4.0
1132703,4.0
1060418,4.0
1228987,4.0
1458576,4.0
692106,4.0
880409,4.0
1612945,4.0
1123853,4.0
1495170,4.0
1078953,4.0
1201773,4.0
543708,4.0
1133633,4.0
797350,4.0
247749,4.0
403753,4.0
1553604,4.0
146456,4.0
52168,4.0
1689663,4.0
226876,4.0
457494,4.0
1600665,4.0
1248970,4.0
456766,4.0
1479318,4.0
307415,4.0
213224,4.0
840688,4.0
1043420,4.0
424340,4.0
633278,4.0
536840,4.0
176888,4.0
778522,4.0
1300168,4.0
1329866,4.0
705960,4.0
139983,4.0
1658472,4.0
1061195,4.0
521633,4.0
386966,4.0
680632,4.0
122412,4.0
367434,4.0
325888,4.0
1202134,4.0
731490,4.0
1477792,4.0
1246877,4.0
135762,4.0
545544,4.0
1082742,4.0
910636,4.0
1681944,4.0
33761,4.0
803318,4.0
1692078,4.0
1073112,4.0
1544351,4.0
810615,4.0
644753,4.0
268623,4.0
1639427,4.0
166722,4.0
524257,4.0
797776,4.0
640440,4.0
241907,4.0
696082,4.0
230164,4.0
808110,4.0
1663198,4.0
1638277,4.0
1062821,4.0
385176,4.0
1404452,4.0
1529503,4.0
1545789,4.0
1113076,4.0
703821,4.0
1358224,4.0
1299855,4.0
829423,4.0
173259,4.0
1400842,4.0
955990,4.0
839911,4.0
46850,4.0
1218108,4.0
120207,4.0
766174,4.0
1271481,4.0
1210314,4.0
1098735,4.0
1607653,4.0
763254,4.0
1229436,4.0
259213,4.0
552475,4.0
576056,4.0
543510,4.0
514942,4.0
1526080,4.0
1579091,4.0
41594,4.0
1627167,4.0
8566,4.0
196021,4.0
716886,4.0
776380,4.0
1499741,4.0
512487,4.0
899481,4.0
1048855,4.0
1533083,4.0
669494,4.0
302544,4.0
363022,4.0
1112433,4.0
1668382,4.0
1210243,4.0
1137307,4.0
918977,4.0
522839,4.0
1228311,4.0
632271,4.0
1541456,4.0
773405,4.0
781398,4.0
363406,4.0
615102,4.0
123469,4.0
473427,4.0
961426,4.0
1504097,4.0
1349364,4.0
1562739,4.0
1139253,4.0
1607409,4.0
1249343,4.0
253485,4.0
829707,4.0
315264,4.0
399144,4.0
899463,4.0
799196,4.0
1409425,4.0
32834,4.0
744540,4.0
1023007,4.0
55167,4.0
79636,4.0
1576127,4.0
1255485,4.0
991511,4.0
87484,4.0
286231,4.0
1417110,4.0
47624,4.0
1089474,4.0
1556840,4.0
1335792,4.0
655374,4.0
892195,4.0
824757,4.0
176910,4.0
1359686,4.0
1310328,4.0
243736,4.0
1399300,4.0
1113202,4.0
36206,4.0
1235305,4.0
102421,4.0
419308,4.0
418286,4.0
1445884,4.0
1213356,4.0
1151928,4.0
1555325,4.0
1421802,4.0
1323971,4.0
1262261,4.0
1149846,4.0
736351,4.0
198827,4.0
1070013,4.0
47088,4.0
383365,4.0
1081414,4.0
922966,4.0
1650570,4.0
1453791,4.0
1246278,4.0
1595733,4.0
581589,4.0
1596904,4.0
1583988,4.0
153297,4.0
1025374,4.0
1432447,4.0
803163,4.0
690923,4.0
192494,4.0
1596958,4.0
1595221,4.0
982594,4.0
1010293,4.0
690806,4.0
1260368,4.0
897726,4.0
1488957,4.0
343168,4.0
715179,4.0
1465215,4.0
1357776,4.0
618892,4.0
769521,4.0
569008,4.0
1131144,4.0
469875,4.0
1060713,4.0
350815,4.0
210579,4.0
634261,4.0
972698,4.0
1170832,4.0
1473647,4.0
1352498,4.0
1383618,4.0
783686,4.0
865686,4.0
1384820,4.0
498771,4.0
169185,4.0
860164,4.0
1227865,4.0
460238,4.0
92127,4.0
552513,4.0
357184,4.0
756800,4.0
1524352,4.0
486042,4.0
101105,4.0
200135,4.0
1443084,4.0
1652981,4.0
1018492,4.0
966513,4.0
1467767,4.0
497527,4.0
97755,4.0
1174902,4.0
1019577,4.0
1694280,4.0
878696,4.0
643013,4.0
719294,4.0
758758,4.0
109401,4.0
744695,4.0
685092,4.0
1259025,4.0
617646,4.0
883198,4.0
596349,4.0
416143,4.0
650801,4.0
1309018,4.0
242298,4.0
71113,4.0
573004,4.0
1518364,4.0
332387,4.0
1421718,4.0
1652382,4.0
696787,4.0
930129,4.0
762215,4.0
424299,4.0
1641824,4.0
1451405,4.0
564365,4.0
695177,4.0
235727,4.0
1139141,4.0
1207504,4.0
838893,4.0
1300067,4.0
749261,4.0
320834,4.0
1046591,4.0
1260205,4.0
1110903,4.0
1545434,4.0
893300,4.0
1583322,4.0
225618,4.0
955944,4.0
171357,4.0
496135,4.0
116022,4.0
357310,4.0
864113,4.0
1219881,4.0
176903,4.0
709293,4.0
1634135,4.0
1046956,4.0
1612233,4.0
1185536,4.0
1117810,4.0
354610,4.0
17614,4.0
339234,4.0
111400,4.0
193929,4.0
670218,4.0
454442,4.0
969361,4.0
1332986,4.0
589607,4.0
1395637,4.0
262531,4.0
1535527,4.0
722370,4.0
1359079,4.0
1480060,4.0
112770,4.0
807812,4.0
855842,4.0
1653340,4.0
1457032,4.0
321284,4.0
138722,4.0
46063,4.0
1609120,4.0
1075562,4.0
1184007,4.0
748350,4.0
533558,4.0
278422,4.0
924307,4.0
1629737,4.0
958444,4.0
772666,4.0
1135590,4.0
1413332,4.0
1321046,4.0
539814,4.0
855506,4.0
1112577,4.0
550874,4.0
1418592,4.0
974465,4.0
676983,4.0
1222758,4.0
1172974,4.0
755899,4.0
321931,4.0
771293,4.0
530256,4.0
892011,4.0
1689108,4.0
730566,4.0
628422,4.0
1313976,4.0
236522,4.0
15433,4.0
1674160,4.0
1334243,4.0
475740,4.0
837032,4.0
174196,4.0
1490943,4.0
1442716,4.0
932482,4.0
1044953,4.0
1246385,4.0
1401184,4.0
21790,4.0
771715,4.0
1164854,4.0
866055,4.0
1638337,4.0
575937,4.0
427290,4.0
203331,4.0
1634186,4.0
1551793,4.0
1531964,4.0
714346,4.0
226919,4.0
598603,4.0
248846,4.0
1654924,4.0
345881,4.0
1482384,4.0
245548,4.0
1151492,4.0
1504612,4.0
1461091,4.0
531200,4.0
1180206,4.0
583465,4.0
983103,4.0
175005,4.0
1194612,4.0
171017,4.0
295014,4.0
670780,4.0
1128316,4.0
289361,4.0
770837,4.0
432975,4.0
576647,4.0
987239,4.0
712422,4.0
953374,4.0
1258721,4.0
521161,4.0
1617048,4.0
570324,4.0
899911,4.0
222579,4.0
326982,4.0
1000964,4.0
384576,4.0
154928,4.0
309637,4.0
132461,4.0
91290,4.0
1671337,4.0
1559082,4.0
615358,4.0
1301755,4.0
148415,4.0
1230485,4.0
1306697,4.0
875404,4.0
241107,4.0
423340,4.0
1376042,4.0
1424651,4.0
1117055,4.0
954841,4.0
1456619,4.0
1272751,4.0
1613544,4.0
594526,4.0
305802,4.0
1337147,4.0
1288708,4.0
1275959,4.0
863989,4.0
19211,4.0
1444649,4.0
1020671,4.0
822580,4.0
1333791,4.0
1355147,4.0
1192657,4.0
1169113,4.0
545661,4.0
696283,4.0
795979,4.0
884475,4.0
1605169,4.0
1480727,4.0
1421827,4.0
809084,4.0
291980,4.0
695340,4.0
1659346,4.0
840426,4.0
948771,4.0
776617,4.0
1093083,4.0
773602,4.0
1643982,4.0
1432736,4.0
77046,4.0
1242772,4.0
1239742,4.0
957718,4.0
1101526,4.0
1695169,4.0
279060,4.0
731646,4.0
969866,4.0
1170165,4.0
1461456,4.0
1626339,4.0
596956,4.0
1252641,4.0
202286,4.0
371725,4.0
112205,4.0
1399998,4.0
1035752,4.0
420207,4.0
418899,4.0
1118033,4.0
744366,4.0
205560,4.0
890597,4.0
1647125,4.0
1501224,4.0
1357178,4.0
143261,4.0
871751,4.0
1618319,4.0
948969,4.0
765296,4.0
1475766,4.0
124491,4.0
1330497,4.0
342274,4.0
394634,4.0
96142,4.0
52353,4.0
590959,4.0
919690,4.0
401029,4.0
359640,4.0
1219682,4.0
595730,4.0
1690109,4.0
1245170,4.0
563197,4.0
859281,4.0
296404,4.0
263665,4.0
1406295,4.0
1232792,4.0
1524217,4.0
1260888,4.0
168897,4.0
1415013,4.0
1416334,4.0
1088742,4.0
1675569,4.0
559526,4.0
479422,4.0
1622523,4.0
39545,4.0
1228965,4.0
610506,4.0
58684,4.0
1647699,4.0
1397728,4.0
691698,4.0
1220437,4.0
19249,4.0
1237981,4.0
709463,4.0
1133048,4.0
340045,4.0
53478,4.0
935543,4.0
30967,4.0
4785,4.0
1197888,4.0
799953,4.0
644037,4.0
997386,4.0
1282651,4.0
736596,4.0
984788,4.0
672396,4.0
1045944,4.0
92437,4.0
760619,4.0
441508,4.0
368931,4.0
176689,4.0
33135,4.0
923842,4.0
1223485,4.0
422356,4.0
787490,4.0
1504781,4.0
1632046,4.0
1690081,4.0
219042,4.0
89952,4.0
608360,4.0
1415551,4.0
838605,4.0
1541487,4.0
1273781,4.0
1222367,4.0
484979,4.0
1465263,4.0
196797,4.0
626325,4.0
84590,4.0
1643227,4.0
1249771,4.0
1047574,4.0
887933,4.0
1626883,4.0
1439675,4.0
479811,4.0
1111985,4.0
631392,4.0
1137651,4.0
433970,4.0
688725,4.0
1141133,4.0
955458,4.0
1551055,4.0
1036521,4.0
1364284,4.0
517939,4.0
764470,4.0
1437004,4.0
1630883,4.0
64305,4.0
401839,4.0
1354195,4.0
246207,4.0
1253792,4.0
802339,4.0
446739,4.0
109248,4.0
1207801,4.0
808611,4.0
668584,4.0
634494,4.0
1308605,4.0
406058,4.0
928422,4.0
1501401,4.0
430144,4.0
786161,4.0
1689044,4.0
679659,4.0
1399086,4.0
593800,4.0
84292,4.0
138502,4.0
1614020,4.0
1422467,4.0
943901,4.0
1596516,4.0
1374296,4.0
1603512,4.0
847290,4.0
214558,4.0
524264,4.0
75918,4.0
857646,4.0
526095,4.0
1093015,4.0
513201,4.0
254707,4.0
134308,4.0
1618352,4.0
1049265,4.0
1242746,4.0
758166,4.0
1453287,4.0
891446,4.0
1641765,4.0
693376,4.0
1687562,4.0
676942,4.0
273676,4.0
1558977,4.0
366556,4.0
1312097,4.0
382490,4.0
1191025,4.0
1132109,4.0
101391,4.0
1538519,4.0
306793,4.0
357878,4.0
377792,4.0
964402,4.0
1194032,4.0
241564,4.0
105171,4.0
1101569,4.0
1565241,4.0
1325067,4.0
283376,4.0
49211,4.0
1632111,4.0
205908,4.0
20403,4.0
1250742,4.0
572242,4.0
367782,4.0
721045,4.0
534121,4.0
989422,4.0
354055,4.0
1420205,4.0
1630642,4.0
755093,4.0
730096,4.0
1558808,4.0
425853,4.0
1079575,4.0
692045,4.0
1454680,4.0
1306924,4.0
201081,4.0
852509,4.0
245229,4.0
230636,4.0
302051,4.0
415734,4.0
58708,4.0
173524,4.0
1459238,4.0
496366,4.0
482749,4.0
1133162,4.0
903108,4.0
738695,4.0
1245507,4.0
243988,4.0
1014557,4.0
1614486,4.0
611153,4.0
761161,4.0
1416708,4.0
1386384,4.0
117666,4.0
836657,4.0
829598,4.0
1685000,4.0
318581,4.0
1490197,4.0
849634,4.0
1261307,4.0
1612131,4.0
1269746,4.0
782305,4.0
1688569,4.0
531827,4.0
1132466,4.0
1198184,4.0
1248446,4.0
1416007,4.0
497912,4.0
1676734,4.0
90404,4.0
464677,4.0
1532815,4.0
1030665,4.0
1548941,4.0
729233,4.0
1228931,4.0
1105365,4.0
1671591,4.0
195088,4.0
1421563,4.0
583198,4.0
225040,4.0
1505497,4.0
1517207,4.0
1650223,4.0
305978,4.0
308054,4.0
836570,4.0
764441,4.0
553854,4.0
504179,4.0
1421335,4.0
1536736,4.0
346657,4.0
1652479,4.0
880866,4.0
4417,4.0
597130,4.0
799172,4.0
946682,4.0
1417838,4.0
148827,4.0
91324,4.0
350990,4.0
1640655,4.0
1365038,4.0
934026,4.0
623717,4.0
433879,4.0
902288,4.0
206928,4.0
524266,4.0
713831,4.0
1262445,4.0
786700,4.0
1107419,4.0
877407,4.0
1204300,4.0
1173356,4.0
1681137,4.0
561715,4.0
322336,4.0
68104,4.0
389548,4.0
601639,4.0
1039785,4.0
925234,4.0
307144,4.0
1600959,4.0
31902,4.0
1617543,4.0
1431062,4.0
626085,4.0
464135,4.0
23780,4.0
1574744,4.0
536409,4.0
799769,4.0
938116,4.0
6204,4.0
857326,4.0
1248987,4.0
1266310,4.0
909498,4.0
1623316,4.0
231640,4.0
984081,4.0
1191414,4.0
720134,4.0
347021,4.0
1057989,4.0
1630350,4.0
1135550,4.0
453446,4.0
570606,4.0
1430812,4.0
856882,4.0
1125709,4.0
843860,4.0
93730,4.0
646415,4.0
1103777,4.0
59463,4.0
979585,4.0
166908,4.0
10589,4.0
1168662,4.0
810256,4.0
921762,4.0
939676,4.0
274511,4.0
106538,4.0
1505256,4.0
1447305,4.0
516872,4.0
1474342,4.0
347387,4.0
1320350,4.0
36256,4.0
876704,4.0
1619011,4.0
236410,4.0
1486363,4.0
1448888,4.0
1448337,4.0
560469,4.0
394507,4.0
1555080,4.0
1425091,4.0
378335,4.0
1484576,4.0
994671,4.0
704508,4.0
401942,4.0
1186368,4.0
